cached_image_finite_fraction,cached_image_max,cached_image_mean,cached_image_min,cached_image_nonzero_pixels,cached_image_numel,cached_image_shape,cached_image_std,cached_mask_finite_fraction,cached_mask_max,cached_mask_mean,cached_mask_min,cached_mask_nonzero_pixels,cached_mask_numel,cached_mask_shape,cached_mask_std,gt_positive_pixels_at_0.5,image_name,model_input_finite_fraction,model_input_max,model_input_mean,model_input_min,model_input_nonzero_pixels,model_input_numel,model_input_shape,model_input_std,possible_double_scaling,prediction_positive_pixels,probability_finite_fraction,probability_max,probability_mean,probability_min,probability_nonzero_pixels,probability_numel,probability_shape,probability_std,processed_mask_finite_fraction,processed_mask_max,processed_mask_mean,processed_mask_min,processed_mask_nonzero_pixels,processed_mask_numel,processed_mask_shape,processed_mask_std
1.0,1.0,0.14581027626991272,0.0,765594,786432,3x512x512,0.19734901189804077,1.0,1.0,0.003704071044921875,0.0,971,262144,1x512x512,0.060748256742954254,971,ISPY1_1202,1.0,1.0,-0.7083794474601746,-1.0,785796,786432,3x512x512,0.39469802379608154,False,831,1.0,0.9715701937675476,0.003419735934585333,2.616655194742634e-07,262144,262144,1x512x512,0.04596607759594917,1.0,1.0,0.003704071044921875,0.0,971,262144,1x512x512,0.060748256742954254
1.0,1.0,0.1688448190689087,0.0,786420,786432,3x512x512,0.18245373666286469,1.0,1.0,0.030609130859375,0.0,8024,262144,1x512x512,0.1722562462091446,8024,ISPY1_1203,1.0,1.0,-0.6623103022575378,-1.0,786417,786432,3x512x512,0.36490747332572937,False,9017,1.0,1.0,0.034657664597034454,1.6602932646492263e-06,262144,262144,1x512x512,0.18013755977153778,1.0,1.0,0.030609130859375,0.0,8024,262144,1x512x512,0.1722562462091446
1.0,1.0,0.24085313081741333,0.0,786396,786432,3x512x512,0.2132548987865448,1.0,1.0,0.1638641357421875,0.0,42956,262144,1x512x512,0.37015223503112793,42956,ISPY1_1208,1.0,1.0,-0.5182936787605286,-1.0,786324,786432,3x512x512,0.4265097975730896,False,17683,1.0,0.9999985694885254,0.06717309355735779,1.170014797935437e-06,262144,262144,1x512x512,0.24191950261592865,1.0,1.0,0.1638641357421875,0.0,42956,262144,1x512x512,0.37015223503112793
1.0,1.0,0.1412472277879715,0.0,786423,786432,3x512x512,0.169545516371727,1.0,1.0,0.036163330078125,0.0,9480,262144,1x512x512,0.186696395277977,9480,ISPY1_1210,1.0,1.0,-0.7175055146217346,-1.0,786429,786432,3x512x512,0.339091032743454,False,8014,1.0,0.9999995231628418,0.030571263283491135,1.511204345661099e-06,262144,262144,1x512x512,0.16877254843711853,1.0,1.0,0.036163330078125,0.0,9480,262144,1x512x512,0.186696395277977
1.0,1.0,0.12850907444953918,0.0,394998,786432,3x512x512,0.20028071105480194,1.0,1.0,0.027557373046875,0.0,7224,262144,1x512x512,0.16370083391666412,7224,ISPY1_1215,1.0,1.0,-0.7429819107055664,-1.0,786378,786432,3x512x512,0.4005614221096039,False,7222,1.0,0.9999947547912598,0.02740255743265152,7.728197033429751e-07,262144,262144,1x512x512,0.1589646339416504,1.0,1.0,0.027557373046875,0.0,7224,262144,1x512x512,0.16370083391666412
1.0,1.0,0.19227434694766998,0.0,765789,786432,3x512x512,0.19467371702194214,1.0,1.0,0.019775390625,0.0,5184,262144,1x512x512,0.13922759890556335,5184,ISPY1_1218,1.0,1.0,-0.6154512763023376,-1.0,784188,786432,3x512x512,0.3893474340438843,False,3568,1.0,0.9999984502792358,0.013579213991761208,4.2090522356375004e-07,262144,262144,1x512x512,0.11390114575624466,1.0,1.0,0.019775390625,0.0,5184,262144,1x512x512,0.13922759890556335
1.0,1.0,0.13966837525367737,0.0,786420,786432,3x512x512,0.18144722282886505,1.0,1.0,0.0233154296875,0.0,6112,262144,1x512x512,0.1509033441543579,6112,ISPY1_1219,1.0,1.0,-0.72066330909729,-1.0,786417,786432,3x512x512,0.3628944456577301,False,6368,1.0,0.9999998807907104,0.02438841201364994,1.555620769977395e-06,262144,262144,1x512x512,0.15145358443260193,1.0,1.0,0.0233154296875,0.0,6112,262144,1x512x512,0.1509033441543579
1.0,1.0,0.18263046443462372,0.0,786324,786432,3x512x512,0.20903414487838745,1.0,1.0,0.2240753173828125,0.0,58740,262144,1x512x512,0.416971892118454,58740,ISPY1_1221,1.0,1.0,-0.634739100933075,-1.0,786381,786432,3x512x512,0.4180683195590973,False,18853,1.0,0.9999979734420776,0.07157295942306519,1.0752276011771755e-06,262144,262144,1x512x512,0.2517302930355072,1.0,1.0,0.2240753173828125,0.0,58740,262144,1x512x512,0.416971892118454
1.0,1.0,0.07687806338071823,0.0,730524,786432,3x512x512,0.17308376729488373,1.0,1.0,0.018829345703125,0.0,4936,262144,1x512x512,0.13592204451560974,4936,ISPY1_1222,1.0,1.0,-0.8462438583374023,-1.0,786399,786432,3x512x512,0.34616753458976746,False,5735,1.0,0.9999996423721313,0.021869199350476265,1.5927739127619134e-07,262144,262144,1x512x512,0.14379557967185974,1.0,1.0,0.018829345703125,0.0,4936,262144,1x512x512,0.13592204451560974
1.0,1.0,0.24183808267116547,0.0,775287,786432,3x512x512,0.2796633541584015,1.0,1.0,0.00907135009765625,0.0,2378,262144,1x512x512,0.09481065720319748,2378,ISPY1_1224,1.0,1.0,-0.5163238644599915,-1.0,786432,786432,3x512x512,0.559326708316803,False,2485,1.0,0.9999972581863403,0.009506037458777428,2.65443418356881e-07,262144,262144,1x512x512,0.09518153965473175,1.0,1.0,0.00907135009765625,0.0,2378,262144,1x512x512,0.09481065720319748
1.0,1.0,0.22768621146678925,0.0,786414,786432,3x512x512,0.21181456744670868,1.0,1.0,0.008270263671875,0.0,2168,262144,1x512x512,0.09056415408849716,2168,ISPY1_1225,1.0,1.0,-0.5446276068687439,-1.0,786357,786432,3x512x512,0.42362913489341736,False,2405,1.0,0.9999998807907104,0.009236898273229599,1.6293313365167705e-06,262144,262144,1x512x512,0.09359099715948105,1.0,1.0,0.008270263671875,0.0,2168,262144,1x512x512,0.09056415408849716
1.0,1.0,0.09992259740829468,0.0,742164,786432,3x512x512,0.1637411117553711,1.0,1.0,0.010223388671875,0.0,2680,262144,1x512x512,0.10059259831905365,2680,ISPY1_1227,1.0,1.0,-0.8001547455787659,-1.0,786372,786432,3x512x512,0.3274822235107422,False,4424,1.0,0.9999998807907104,0.016866112127900124,2.594339321149164e-07,262144,262144,1x512x512,0.12590736150741577,1.0,1.0,0.010223388671875,0.0,2680,262144,1x512x512,0.10059259831905365
1.0,1.0,0.21161366999149323,0.0,776760,786432,3x512x512,0.27691465616226196,1.0,1.0,0.02323150634765625,0.0,6090,262144,1x512x512,0.15063798427581787,6090,ISPY1_1230,1.0,1.0,-0.5767725110054016,-1.0,786432,786432,3x512x512,0.5538293123245239,False,6062,1.0,0.9999978542327881,0.02299642376601696,1.0559971741486152e-07,262144,262144,1x512x512,0.1467525064945221,1.0,1.0,0.02323150634765625,0.0,6090,262144,1x512x512,0.15063798427581787
1.0,1.0,0.09370692819356918,0.0,731706,786432,3x512x512,0.18317799270153046,1.0,1.0,0.0123748779296875,0.0,3244,262144,1x512x512,0.11055198311805725,3244,ISPY1_1231,1.0,1.0,-0.8125861287117004,-1.0,786360,786432,3x512x512,0.3663559854030609,False,7975,1.0,1.0,0.03035411238670349,9.841563723966829e-07,262144,262144,1x512x512,0.16795280575752258,1.0,1.0,0.0123748779296875,0.0,3244,262144,1x512x512,0.11055198311805725
1.0,1.0,0.21788524091243744,0.0,776400,786432,3x512x512,0.2314150035381317,1.0,1.0,0.01078033447265625,0.0,2826,262144,1x512x512,0.10326722264289856,2826,ISPY1_1233,1.0,1.0,-0.5642295479774475,-1.0,784350,786432,3x512x512,0.4628300368785858,False,3578,1.0,0.9999585151672363,0.013746741227805614,9.007992218812433e-08,262144,262144,1x512x512,0.11206075549125671,1.0,1.0,0.01078033447265625,0.0,2826,262144,1x512x512,0.10326722264289856
1.0,1.0,0.13723142445087433,0.0,764307,786432,3x512x512,0.16844944655895233,1.0,1.0,0.020290374755859375,0.0,5319,262144,1x512x512,0.14099176228046417,5319,ISPY1_1235,1.0,1.0,-0.7255372405052185,-1.0,785229,786432,3x512x512,0.33689889311790466,False,4343,1.0,0.9999997615814209,0.01651899889111519,5.088336365588475e-07,262144,262144,1x512x512,0.1251041740179062,1.0,1.0,0.020290374755859375,0.0,5319,262144,1x512x512,0.14099176228046417
1.0,1.0,0.2510147988796234,0.0,776217,786432,3x512x512,0.22947971522808075,1.0,1.0,0.01158905029296875,0.0,3038,262144,1x512x512,0.1070268377661705,3038,ISPY1_1236,1.0,1.0,-0.49797046184539795,-1.0,782247,786432,3x512x512,0.4589594006538391,False,2108,1.0,0.9999951124191284,0.008074087090790272,5.997080165798252e-07,262144,262144,1x512x512,0.08748514205217361,1.0,1.0,0.01158905029296875,0.0,3038,262144,1x512x512,0.1070268377661705
1.0,1.0,0.12573668360710144,0.00015644555969629437,786432,786432,3x512x512,0.15076525509357452,1.0,1.0,0.02386474609375,0.0,6256,262144,1x512x512,0.15262772142887115,6256,ISPY1_1238,1.0,1.0,-0.7485265731811523,-0.999687135219574,786429,786432,3x512x512,0.30153051018714905,False,6490,1.0,1.0,0.02475959062576294,9.051338452081836e-07,262144,262144,1x512x512,0.153646320104599,1.0,1.0,0.02386474609375,0.0,6256,262144,1x512x512,0.15262772142887115
